id,title,douban_link,rating,year,image,video_url,summary,country,language,episode_duration,episode_count,director,scriptwriter,cast,official_website,also_known_as,genre
10,我心里危险的东西 第二季 僕の心のヤバイやつ 2期,https://movie.douban.com/subject/36440342/,9.3,2024,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2898290993.jpg,"['https://www.douban.com/link2/?url=http%3A%2F%2Fv.qq.com%2Fx%2Fpage%2Fd0031emqss6.html%3Fptag%3Ddouban.cartoon&amp;subtype=1&amp;type=online-video', 'https://www.douban.com/link2/?url=https%3A%2F%2Fm.bilibili.com%2Fbangumi%2Fplay%2Fep29284%3Fbsource%3Ddoubanh5&amp;subtype=8&amp;type=online-video']",重度中二病的阴角市川京太郎、和在班上很受欢迎的山田杏奈。对于山田展现出的不像美少女的行为、市川无法撇开自己的视线。不知是知道了市川的恋心还是不知、山田天真烂漫地靠近了过来！！本应生活在完全不同世界的两人。然而那份距离、却渐渐拉近了……。,日本,日语,24分钟,13.0,['赤城博昭'],['花田十辉'],"['堀江瞬', '羊宫妃那', '朝井彩加', '潘惠美', '种崎敦美', '冈本信彦', '佐藤元', '福岛润', '丰崎爱生', '田村由香里', '岛崎信长', '上田丽奈', '井口裕香', '细谷佳正']",,我心中的野兽 / 我内心的糟糕念头,"['喜剧', '爱情', '动画']"
11,孤独摇滚！ ぼっち・ざ・ろっく！,https://movie.douban.com/subject/35366293/,9.1,2022,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2880400525.jpg,['https://www.douban.com/link2/?url=https%3A%2F%2Fm.bilibili.com%2Fbangumi%2Fplay%2Fep693247%3Fbsource%3Ddoubanh5&amp;subtype=8&amp;type=online-video'],原作漫画于2018年开始进行连载，故事讲述在视频投稿网站拥有人气与知名度，被称为「吉他英雄」的后藤ひとり，是一名只对吉他敞开心房的孤独少女。她在某日与寻找吉他手的伊地知虹夏相遇，并加入她们的乐团「结束バンド」，因而走向新的世界。,日本,日语,24分钟,12.0,['斋藤圭一郎'],['吉田惠里香'],"['青山吉能', '铃代纱弓', '水野朔', '长谷川育美', '间岛淳司', '末柄里惠', '和多田美咲', '内田真礼', '小岩井小鸟', '千本木彩花', '天城莎莉', '河濑茉希']",,Bocchi the Rock!,"['动画', '音乐']"
12,86 -不存在的战区- 86―エイティシックス―,https://movie.douban.com/subject/33392923/,8.8,2021,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2641162269.jpg,['https://www.douban.com/link2/?url=https%3A%2F%2Fm.bilibili.com%2Fbangumi%2Fplay%2Fss38258%3Fbsource%3Ddoubanh5&amp;subtype=8&amp;type=online-video'],讲述少年少女驾驶「有人驾驶的无人机」于「不存在的第86区」奋战，少年「辛」，与透过特殊通信指挥作战的指挥管制官少女「蕾娜」壮烈而悲伤的战斗与离别的故事。,日本,日语,24分钟,11.0,['石井俊匡'],['大野敏哉'],"['千叶翔也', '长谷川育美', '山下诚一郎', '藤原夏海', '早见沙织', '铃代纱弓', '白石晴香', '石谷春贵', '山下大辉', '村田太志', '植木慎英', '小野将梦', '福原克己', '坂泰斗', '石上静香', '贯井柚佳', '风间万裕子', '杉山里穗', '三上哲', '楠大典']",,86 Eighty-Six,"['科幻', '动画']"
13,回复术士的重来人生 回復術士のやり直し,https://movie.douban.com/subject/34925662/,7.7,2021,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2639392976.jpg,['https://www.douban.com/link2/?url=https%3A%2F%2Fm.bilibili.com%2Fbangumi%2Fplay%2Fss38258%3Fbsource%3Ddoubanh5&amp;subtype=8&amp;type=online-video'],改编自月夜泪创作的同名小说，作品背景设定在一个有魔法，有异族的异世界。只不过这并不是一部穿越男主的故事，而是关于一位少年复仇的故事。,日本,日语,23,12.0,"['朝冈卓矢', '吉田俊司', '长滨亘彦', '吉本欣司', '石仓贤一', '嵯峨敏', '清水明']",['笔安一幸'],"['保住有哉', '涩谷彩乃', '石上静香', '相川奈都姬', '高森奈津美', '津田美波', '稻田彻', '藤田麻美', '日笠阳子']",,回复术士的重启人生 / Redo of Healer,['动画']
14,跃动青春 スキップとローファー,https://movie.douban.com/subject/35679677/,9.4,2023,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2888477017.jpg,['https://www.douban.com/link2/?url=https%3A%2F%2Fm.bilibili.com%2Fbangumi%2Fplay%2Fep743046%3Fbsource%3Ddoubanh5&amp;subtype=8&amp;type=online-video'],从人口稀少的乡下到东京读书的女高中生，曾有完美的人生规划的她在第一天就遭到严重挑战。大城市就连学校里的人际关系交往都很复杂，城里人的套路真深啊！正当她摸不着头脑的时候，同是新高一的随性帅哥向她搭了话。,日本,日语,24分钟,12.0,"['出合小都美', '平向智子', '本间修', '高村彰', '矢野孝典', '福井洋平']","['出合小都美', '米内山阳子', '筱冢智子', '日高胜郎', '高松美咲']","['黑泽朋世', '江越彬纪', '内田真礼', '寺崎裕香', '潘惠美']",,跳跃和乐福鞋 / Skip to Loafer / Skip and Loafer,"['喜剧', '动画']"
15,命运石之门 STEINS;GATE,https://movie.douban.com/subject/4925398/,9.3,2011,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1948151693.jpg,['https://www.douban.com/link2/?url=http%3A%2F%2Fv.qq.com%2Fx%2Fpage%2Fr0026i211cw.html%3Fptag%3Ddouban.cartoon&amp;subtype=1&amp;type=online-video'],本作主人公冈部伦太郎（宫野真守 配音）是个患有严重中二病的大学生，自称为“凤凰院凶真”的他和伙伴们组成了“未来发明研究所”，在位于秋叶原的一个简陋实验室内进行各种古怪发明和调查。2010年7月28日这天，冈部和青梅竹马真由理（花泽香菜 配音）一同去了科学讲义会场，在那里，他们遇见了天才少女牧濑红莉栖（今井麻美 配音）。让人意想不到的事情发生了，冈部在会馆楼道内听到一声惨叫，他闻声而至，发现了倒在血泊中的牧濑。冈部用手机短信将这件事告诉好友桥田至，这个举动，让世界都颠覆了。实验室里那个所谓的“未来道具”，竟然真的可以左右世界的进程，冈部自此成了孤独的观测者。这一切都是命运石之门的选择。,日本,日语,24分钟,24.0,"['佐藤卓哉', '滨崎博嗣', '小林智树', '立川让', '小泽一浩', '若林汉二', '小林公二', '美甘义人', '平向智子', '土屋浩幸', '下田久人', '池田重隆']","['花田十辉', '根元岁三', '横谷昌宏', '林直孝', '志仓千代丸']","['宫野真守', '今井麻美', '花泽香菜', '关智一', '田村由香里', '小林优', '桃井晴子', '后藤沙绪里', '寺杣昌纪', '山本彩乃', '小形满', '星野充昭', '菊本平', '福松进纱', '白石稔', '土田大']",,斯坦因之门 / シュタインズ・ゲート / Steins;Gate,"['科幻', '动画', '悬疑']"
16,迷宫饭 ダンジョン飯,https://movie.douban.com/subject/35801594/,9.2,2023,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2892625898.jpg,['https://www.douban.com/link2/?url=https%3A%2F%2Fm.bilibili.com%2Fbangumi%2Fplay%2Fep806232%3Fbsource%3Ddoubanh5&amp;subtype=8&amp;type=online-video'],进入《迷宫饭》弱肉强食的世界，不想被吃，就要勇敢开吃。地下城深处，莱欧斯的妹妹惨遭炎龙吞噬，莱欧斯自己也差点没命，好不容易才逃出生天。现在，他决定要重返地牢，但他的钱和粮食却都还留在地下城深处。眼看妹妹困在龙肚里，随时都可能被消化殆尽，莱欧斯决定边走边猎食！无论是史莱姆、蛇怪、宝箱怪，甚至恶龙，来一个吃一个，来两个吃一双！冒险者，前进吧！勇闯地牢深处，吃光所有挡路的魔物。,日本,日语,24分钟,24.0,['宫岛善博'],"['上野贵美子', '九井谅子']","['熊谷健太郎', '千本木彩花', '泊明日菜', '中博史', '早见沙织', '神户光步', '三木晶', '川田绅司', '小林优', '加藤涉', '高桥李依', '富田美忧', '奈良彻']",,Delicious in Dungeon / Dungeon Meshi / 舌尖上的地下城,"['动画', '奇幻', '冒险']"
17,夏日重现 サマータイムレンダ,https://movie.douban.com/subject/35351365/,9.0,2022,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2867588013.jpg,['https://www.douban.com/link2/?url=https%3A%2F%2Fm.bilibili.com%2Fbangumi%2Fplay%2Fep510759%3Fbsource%3Ddoubanh5&amp;subtype=8&amp;type=online-video'],“潮死了——”听闻青梅竹马・小船潮讣告的网代慎平，时隔2年回到了故乡和歌山市・日都岛。家人和朋友再会，葬礼也顺利进行。然而，好友菱形窗却告诉慎平“潮的死存在可疑之处，有他杀的可能性”。第二天又发生了邻居一家突然全部消失的事件。随着时间的推移，慎平又听到了一个不祥的传闻。“看到与自己一样的影子的人会死。会被影子杀死——”并且，潮的妹妹・澪说“姐姐去世前3天看到了影子”……纪淡海峡上浮现的夏季小岛上，穿越时空的SF悬疑片，现在拉开了帷幕——,日本,日语,25分钟,25.0,['渡边步'],['濑古浩司'],"['花江夏树', '永濑安奈', '白砂沙帆', '日笠阳子', '浦山迅', '小野贤章', '河濑茉希', '钉宫理惠', '久野美咲', '三瓶由布子', '小西克幸', '上田耀司', '大塚明夫', '玄田哲章', '河合纱希子']",,夏日时光 / Summer Time Rendering,"['动画', '悬疑', '惊悚']"
18,反叛的鲁路修 コードギアス 反逆のルルーシュ,https://movie.douban.com/subject/2043155/,9.1,2006,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2517464011.jpg,['https://www.douban.com/link2/?url=https%3A%2F%2Fm.bilibili.com%2Fbangumi%2Fplay%2Fep510759%3Fbsource%3Ddoubanh5&amp;subtype=8&amp;type=online-video'],鲁路修本是帝国的王子，在母后遇害后，和失明的妹妹一起被流放到11区（原日本国）作为人质。在那里他们结识了日本王子朱雀，三人共同度过一段美好的童年时光。帝国最终全面攻陷了11区，鲁路修和妹妹的安宁生活再次被剥夺，朱雀和他们也分散了。鲁路修和妹妹隐瞒身份，过着看似平凡的学生生活。然而鲁路修心中对于帝国的仇恨却未停止。他希望摧毁帝国，为妹妹营造一个可以快乐生活的世界。这一切随着神秘少女C.C的出现变得不再遥不可及。此时朱雀也再次出现在他们的生活中，然而残酷的现实让童年的挚友难以重温童年往事。这里没有正义和邪恶，黑暗与光明，有的仅仅是艰难的抉择和难以预料的明天。,日本,日语,24分钟,25.0,"['谷口悟朗', '村田和也', '秋田谷典昭', '政木伸一', '三宅和男', '三好正人', '鸟羽聪', '山田彻', '工藤宽显']","['大河内一楼', '吉野弘幸', '野村祐人']","['福山润', '樱井孝宏', '野上尤加奈', '小清水亚美', '南央美', '名冢佳织', '井上喜久子', '真殿光昭', '加濑康之', '大原沙耶香', '皆川纯子', '折笠富美子', '千叶纱子', '杉山纪彰', '若本规夫', '新井里美']",,Code Geass 反叛的魯路修 / 叛逆的魯魯修 / Kōdo Giasu Hangyaku no Rurūshu / コードギアス はんぎゃくのルルーシュ,"['科幻', '动画']"
19,未麻的部屋 Perfect Blue,https://movie.douban.com/subject/1395091/,9.1,1997,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1351050722.jpg,['https://www.douban.com/link2/?url=https%3A%2F%2Fm.bilibili.com%2Fbangumi%2Fplay%2Fep510759%3Fbsource%3Ddoubanh5&amp;subtype=8&amp;type=online-video'],当红三人少女偶像团体Charming Bird面临解散，核心成员雾越未麻在事务所的安排下不得不退出团体，转型成为一名电视剧演员。万事开头难，对于偶像歌手转型而来的未麻尤其如此，她在工作中承受着压力，闷闷不乐。与此同时，各种恐吓信不断、经纪人田所先生遇袭以及以自己的口吻在网站上写日记的神秘人都让未麻焦虑不已，恍惚间她甚至看到另一个自己。未麻的苦恼无人知晓，贪婪的田所甚至同意剧组的剧本，要求未麻出演一场尺度极大的强暴戏。这次演出成为未麻演艺事业的转折点，她的出镜率开始攀升，甚至还拍摄了裸露的写真。与此相对，电视剧编剧涩谷和曾给未麻拍下裸照摄影师村野接连遇害。未麻的生活变得混乱不堪，真相究竟如何？本片荣获1997年亚洲奇幻电影节最佳亚洲影片。,日本,日语,,,['今敏'],"['村井贞之', '竹内义和']","['岩男润子', '松本梨香', '辻亲八', '大仓正章', '秋元羊介', '盐屋翼', '堀秀行', '筱原惠美', '江原正士', '梁田清之', '古泽彻', '新山志保', 'Emiko Furukawa', 'Aya Hara', '三木真一郎', '山野井仁', '田野惠', '长嶝高士', '陶山章央', '细井治']",,蓝色恐惧(港/台) / 蓝色的恐惧 / 未麻之部屋 / パーフェクト ブルー,"['剧情', '动画', '悬疑', '惊悚', '犯罪']"
20,全职猎人2011 HUNTER×HUNTER,https://movie.douban.com/subject/6748086/,9.4,2011,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1948194075.jpg,['https://www.douban.com/link2/?url=http%3A%2F%2Fv.qq.com%2Fx%2Fpage%2Fr0032evp1l3.html%3Fptag%3Ddouban.cartoon&amp;subtype=1&amp;type=online-video'],小杰富力士（潘惠美 配音）自幼失去双亲，由婶婶抚养长大，自由的大海和幽深的森林培养了他得天独厚的敏锐和豁达。长大后的小杰偶然得知，自己的父亲并没有死亡，并且留给了他一个任务，这个任务就是：成为“猎人”，然后找到他。“猎人”，那个时代最风光的职业，经过层层挑战千挑万选，只有最最优秀的人才能够获得猎人执照，而有了这张执照，便可以在这个凶险的世界里更自如的生存下去。为了追随父亲的脚步，小杰上路了。这一路暗礁重重，但是小杰凭借自己的本能结识了优秀的朋友，志愿成为医生的雷欧力（藤原启治 配音），最后一个窟卢塔族酷拉皮卡（泽城美雪 配音），还有他这辈子最重要的同伴奇犽（伊濑茉莉也 配音）。此外，那宿命中的敌人们也出现了——幻影旅团。本动画为2011年MADEHOUSE公司的重制版，剧情上和旧版没有区别，但启用了全新的声优阵容，在制作上也更加的精美细致。,日本,日语,24分钟,148.0,"['神志那弘志', '青木弘安', '矢岛哲生', '米田和弘', '高桥知也', '松村政辉', '友田政晴', '牛岛新一郎', '竹下健一']","['富坚义博', '前川淳', '广田光毅', '米村正二']","['潘惠美', '伊濑茉莉也', '泽城美雪', '藤原启治', '浪川大辅', '宫野真守', '内田直哉', '山口胜平', '日高范子', '荒川美穗', '朴璐美', '大塚明夫', '大桥贤一郎', '前田玲奈', '木内秀信', '山寺宏一', '松风雅也 Masaya Matsukaze', '能登麻美子', '堀内贤雄', '岩男润子', '永井一郎', '银河万丈', '平野绫', '岸尾大辅', '关俊彦', '寺崎裕香', '植田佳奈', '横山智佐', '池田秀一', '内山昂辉', '藤村步', '立木文彦', '羽多野涉', '楠大典', '三木真一郎', '高木涉', '井上喜久子', '飞田展男', '远藤绫', '内田真礼', '高桥广树', '大谷育江', '二又一成']",,新全职猎人,"['剧情', '动画', '冒险']"
21,国王排名 王様ランキング,https://movie.douban.com/subject/34927946/,7.8,2021,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2681362557.jpg,['https://www.douban.com/link2/?url=https%3A%2F%2Fm.bilibili.com%2Fbangumi%2Fplay%2Fep424605%3Fbsource%3Ddoubanh5&amp;subtype=8&amp;type=online-video'],国家的丰饶、麾下勇者的数量、以及国王本人如何像勇者一般强大，这些要素的综合排名，便是所谓的“国王排名”。主人公波吉是国王排名第七名的伯斯王治下王国的第一王子。但是波吉却生来耳不能闻，贫弱到挥不动剑。不止家臣甚至连民众都轻蔑地说「他实在不是当国王的料」。这样的波吉人生中第一位交到的朋友，卡克。与卡克的邂逅，以及那些微小的勇气中诞生的，波吉人生的巨变将要开始——,日本,日语,24分钟,23.0,"['八田洋介', '今井有文']","['十日草辅', '岸本卓']","['日向未南', '村濑步', '梶裕贵', '佐藤利奈', '江口拓也', '上田耀司', '安元洋贵', '田所阳向', '山下大辉', '三宅健太', '本田贵子', '坂本真绫', '下山吉光', '樱井孝宏']",,Ranking of Kings / Ousama Ranking,"['剧情', '动画', '冒险']"
22,鬼灭之刃 鬼滅の刃,https://movie.douban.com/subject/30210221/,9.1,2019,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2551222097.jpg,['https://www.douban.com/link2/?url=https%3A%2F%2Fm.bilibili.com%2Fbangumi%2Fplay%2Fep267851%3Fbsource%3Ddoubanh5&amp;subtype=8&amp;type=online-video'],故事发生在日本大正时代。原本过着平凡无忧生活的灶门炭治郎（花江夏树 配音）和家人们，因为恶鬼的袭击而人生彻底发生转变。母亲和多个兄弟姐们遭到杀害，而幸存的妹妹祢豆子（鬼头明里 配音）受到鬼舞辻无惨（关俊彦 配音）之血的影响也化身恶鬼。为了给家人们报仇，并且解救妹妹，炭治郎拜入鳞泷左近次门下学习剑术，并最终通过严苛选拔成为一名鬼杀队剑士。在这一过程中，他结识了我妻善逸（下野纮 配音）、栗花落香奈乎（上田丽奈 配音）、嘴平伊之助（松冈祯丞 配音）等伙伴，也在试炼修行的过程中，注定要完成和鬼之始祖鬼舞辻无惨的宿命对决……本片根据日本漫画家吾峠呼世晴所著的少年漫画改编。,日本,日语,24分钟,26.0,"['外崎春雄', '细川秀树', '间岛崇宽', '伊藤祐毅', '野中卓也', '五味伸介', '宫原秀二', '高桥贤']","['吾峠呼世晴', 'ufotable']","['花江夏树', '鬼头明里', '下野纮', '松冈祯丞', '冈本信彦', '上田丽奈', '大塚芳忠', '浪川大辅', '樱井孝宏', '早见沙织', '日野聪', '小西克幸', '花泽香菜', '河西健吾', '杉田智和', '铃村健一', '关智一', '森川智之', '悠木碧', '井泽诗织', '小泽亚李', '花守由美里', '关俊彦', '绿川光', '子安武人', '丰崎爱生', '木村良平', '福山润', '小松未可子', '坂本真绫', '山下大辉', '诹访部顺一', '平川大辅', '楠大典', '保志总一朗', '植田佳奈', '内山昂辉', '大桥贤一郎', '稻田彻', '小清水亚美', '森久保祥太郎', '白石凉子', '伊藤加奈惠', '桑谷夏子', '立花慎之介', '三木真一郎', '桑岛法子', '佐藤聪美', '大地叶', '本渡枫', '小原好美', '古贺葵', '江原裕理', '山下七海', '真野步', '桑原由气', '梶裕贵', '加隈亚衣', '茅野爱衣', '山崎巧', '高木涉', '桧山修之', '石见舞菜香', '千叶繁', '细谷佳正', '能登麻美子', '寺杣昌纪', '酒井广大', '富冈美沙子', '皆口裕子', '白石晴香', '岩田光央', '土岐隼一', '市来光弘', '冈咲美保', '谷育子', '宫田幸季', '古川慎', '竹本英史']",,灭鬼之刃 / 鬼灭之刃 灶门炭治郎 立志篇 / Demon Slayer / Kimetsu no Yaiba,"['动画', '奇幻']"
23,间谍过家家 第一季 SPY×FAMILY,https://movie.douban.com/subject/35258427/,8.9,2022,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2869306649.jpg,"['https://www.douban.com/link2/?url=https%3A%2F%2Fv.qq.com%2Fx%2Fcover%2Fmzc002004c2egrs%2Fz0042g8np4i.html%3Fptag%3Dnewdouban.cartoon&amp;subtype=1&amp;type=online-video', 'https://www.douban.com/link2/?url=http%3A%2F%2Fv.youku.com%2Fv_show%2Fid_XNTkyNzQ0Nzc0NA%3D%3D.html%3Ftpa%3DdW5pb25faWQ9MzAwMDA4XzEwMDAwMl8wMl8wMQ%26refer%3Desfhz_operation.xuka.xj_00003036_000000_FNZfau_19010900&amp;subtype=3&amp;type=online-video']",为了潜入名校，西国能力最强的间谍“黄昏”被下令组建家庭.但是，他的“女儿”居然是能够读取他人内心的超能力者！“妻子”是暗杀者？互相隐藏了真实身份的新家庭，面临考验与世界危机的痛快家庭喜剧就此展开！！,日本,日语,24分钟,12.0,"['古桥一浩', '片桐崇', '原田孝宏', '高桥谦仁', '赤井俊文', '堀口和树', '山本阳介', '北川朋哉']","['远藤达哉', '古桥一浩', '谷村大四郎']","['江口拓也', '早见沙织', '种崎敦美', '吉野裕行', '甲斐田裕子', '山路和弘', '藤原夏海', '加藤英美里', '小野贤章', '松田健一郎']",,SPY×FAMILY间谍家家酒(港/台) / 间谍过家家 Part 1 / SPY x FAMILY Part 1,['动画']
24,乱马1/2 らんま1/2,https://movie.douban.com/subject/36941153/,9.0,2024,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2912408930.jpg,"['https://www.douban.com/link2/?url=https%3A%2F%2Fv.qq.com%2Fx%2Fcover%2Fmzc002004c2egrs%2Fz0042g8np4i.html%3Fptag%3Dnewdouban.cartoon&amp;subtype=1&amp;type=online-video', 'https://www.douban.com/link2/?url=http%3A%2F%2Fv.youku.com%2Fv_show%2Fid_XNTkyNzQ0Nzc0NA%3D%3D.html%3Ftpa%3DdW5pb25faWQ9MzAwMDA4XzEwMDAwMl8wMl8wMQ%26refer%3Desfhz_operation.xuka.xj_00003036_000000_FNZfau_19010900&amp;subtype=3&amp;type=online-video']",早乙女乱马和天道道场的天道茜在父母安排下订下婚约，但是乱马有个非常特别的烦恼，他在中国受训时，不小心掉进了咒泉乡的诅咒之泉，从此之后，他的身体出现了古怪特性，只要碰到冷水就会变成女生，再碰到热水才会变回男生。超搞笑动作浪漫喜剧就此拉开序幕，且看乱马、小茜和其他性格鲜明的独特角色打打闹闹，笑料大放送！,日本,日语,24分钟,12.0,['宇田钢之介'],['上野贵美子'],"['山口胜平', '林原惠美', '日高范子', '长岛雄一', '高山南', '井上喜久子', '大塚明夫', '山寺宏一', '佐久间玲', '杉田智和', '佐仓绫音', '森川智之', '宫野真守', '悠木碧']",,新·乱马1/2 / 乱马1/2 完全新作动画 / Ranma 1/2,"['喜剧', '动作', '动画', '奇幻']"
