id,title,douban_link,rating,year,image,video_url,summary,country,language,episode_duration,episode_count,director,scriptwriter,cast,official_website,also_known_as,genre
435,香格里拉·开拓异境～粪作猎手挑战神作～ 第二季 シャングリラ・フロンティア 2nd season,https://movie.douban.com/subject/36838216/,7.6,2024,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2906399942.jpg,['https://www.douban.com/link2/?url=https%3A%2F%2Fm.bilibili.com%2Fbangumi%2Fplay%2Fep1115487%3Fbsource%3Ddoubanh5&amp;subtype=8&amp;type=online-video'],TVアニメ『シャングリラ・フロンティア』2nd Season 2024年10月から「日5枠」にて放送決定！,日本,日语,25分钟,12.0,"['洼冈俊之', '池下博纪', '日浦玲奈', '星野玲香', '高桥知也', '野辺勇紀', '山杢光', '藤田亜紀子']",['笔安一幸'],"['内田雄马', '和气杏未', '日笠阳子', '小市真琴', '日高里菜', '大塚明夫', '花守由美里', '千本木彩花', '山下诚一郎', '富田美忧', '松田飒水', '濑户麻沙美', '速水奖', '中田让治', '峰田大梦']",,香格里拉边境～粪作猎人向神作游戏发起挑战～ 2nd season,['动画']
436,Eternity ～深夜的濡恋频道♡～ エタニティ ～深夜の濡恋（ぬれこい）ちゃんねる♡～,https://movie.douban.com/subject/35134318/,5.4,2020,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2613278536.jpg,['https://www.douban.com/link2/?url=https%3A%2F%2Fm.bilibili.com%2Fbangumi%2Fplay%2Fep1115487%3Fbsource%3Ddoubanh5&amp;subtype=8&amp;type=online-video'],第1回「君が好きだから」（著：井上美珠）第2回「溺愛デイズ」（著：槇原まき）第3回「愛されるのもお仕事ですかっ！？」（著：栢野すばる）第4回「待ち焦がれたハッピーエンド」（著：吉桜美貴）第5回「野良猫は愛に溺れる」（著：桜朱理）第6回「暴走プロポーズは極甘仕立て」（著：冬野まゆ）第7回「プリンの田中さんはケダモノ。」（著：雪兎ざっく）第8回「冷酷CEOは秘書に溺れるか？」（著：流月るる）第9回「総務部の丸山さん、イケメン社長に溺愛される」（著：有允ひろみ）第10回「152センチ62キロの恋人」（著：高倉碧依）第11回「私と彼のお見合い事情」（著：幸村真桜）第12回「4番目の許婚候補」（著：富樫聖夜）,日本,日语,16分钟,12.0,,,,,eternity～深夜的濡恋频道♡～,"['剧情', '爱情', '动画', '短片']"
437,轻音少女 けいおん!,https://movie.douban.com/subject/3681349/,9.1,2009,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2260472202.jpg,['https://www.douban.com/link2/?url=https%3A%2F%2Fm.bilibili.com%2Fbangumi%2Fplay%2Fep21265%3Fbsource%3Ddoubanh5&amp;subtype=8&amp;type=online-video'],樱丘高中的新学期开始了，这不仅仅意味着有许多新的面孔将出现在校园里，同时也意味着，一场轰轰烈烈的社团招募大战即将拉开帷幕。天然呆少女平泽唯（丰崎爱生 配音）对新的校园生活有着一份憧憬但也心怀忐忑，这时一个大大咧咧的女孩田井中律（佐藤聪美 配音）出现在了她的面前。在阿律的热情邀请下，有些迟钝的小唯莫名其妙的成为了“轻音部”的吉他手。来到轻音部活动室的小唯见到了贝斯手秋山澪（日笠阳子 配音），这个有些正经但又有些害羞的黑长直让小唯心生好感。但这时小唯才发现，这个传说中的轻音部，所有的社团居然就是她们三人，而按照学校的规定，凡是不满四人的社团就要被解散。怎么办？刚刚加入社团的小唯，立刻要开始为了保证社团不被解散而开始奋斗！,日本,日语,24分钟,12.0,"['山田尚子', '石原立也', '石立太一', '高雄统子', '北之原孝将', '坂本一也']","['吉田玲子', '花田十辉']","['丰崎爱生', '日笠阳子', '佐藤聪美', '寿美菜子', '竹达彩奈', '真田麻美']",,轻音 / K-On!,"['喜剧', '动画', '音乐']"
438,邻座的怪同学 となりの怪物くん,https://movie.douban.com/subject/10759936/,8.5,2012,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1948201687.jpg,['https://www.douban.com/link2/?url=https%3A%2F%2Fm.bilibili.com%2Fbangumi%2Fplay%2Fep12514%3Fbsource%3Ddoubanh5&amp;subtype=8&amp;type=online-video'],作为学校成绩名列前茅的水谷雫（户松遥 配音），实际上却有着和可爱外表超级不相配的冷漠性格。在她的眼里，将书读好，把钱赚够，这就是她梦寐以求的生活，至于其它的一切，都不过是会干扰她向目标迈进的浮云罢了。就是这样的雫，居然接到了一个非常棘手的麻烦——去给学校闻名遐迩的不良少年吉田春（铃木达央 配音）送讲义！虽然初次的相处并不愉快，但随着接触的深入，雫发现，吉田春并不如表面上所看到的那样乖僻的粗暴，正相反，在他高大的躯壳里，居然藏着一颗害怕伤害他人的善良的心。因为害怕伤害，所以索性就全然拒绝，这就是吉田的处事哲学。而对于吉田来说，曾经看不上眼的优等生雫，也有着天真和细腻的一面。这样的两人在误解中渐渐的相互吸引着，再加上周围一帮稀奇古怪的损友们，甜蜜又青涩的校园恋爱剧就此拉开序幕。,日本,日语,24分钟,13.0,"['镝木宏', '石黑恭平', '出合小都美', '长沼范裕', '中山敦史', '青井小夜', '铃木孝聪']","['高木登', '三重野瞳']","['户松遥', '铃木达央', '逢坂良太', '种崎敦美', '寺岛拓笃', '花泽香菜', '中村悠一']",,Tonari no Kaibutsu-kun,"['剧情', '喜剧', '动画']"
439,魔王2099,https://movie.douban.com/subject/36331366/,7.5,2024,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2915654243.jpg,['https://www.douban.com/link2/?url=https%3A%2F%2Fm.bilibili.com%2Fbangumi%2Fplay%2Fep12514%3Fbsource%3Ddoubanh5&amp;subtype=8&amp;type=online-video'],統合暦2099年――新宿市。究極の発展を遂げた未来都市に、伝説の魔王・ベルトールは再臨した。巨大都市国家の輝かしい繁栄と……その裏に隠された凄惨な“闇”。新たな世界を支配すべく、魔王は未来を躍動する！第33回ファンタジア大賞――異次元の《大賞》受賞作、遂にアニメ化決定！,日本,日语,23分钟,12.0,['安藤良'],['百濑祐一郎'],"['日野聪', '伊藤美来', '菱川花菜', '浪川大辅', '松风雅也', '伊藤静', '山根绮', '金元寿子', '日笠阳子', '佐藤节二']",,Maou 2099 / Demon Lord 2099,"['动画', '奇幻']"
440,刀剑神域进击篇：无星之夜 劇場版 ソードアート・オンライン プログレッシブ 星なき夜のアリア,https://movie.douban.com/subject/30359166/,8.0,2021,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2666701646.jpg,['https://www.douban.com/link2/?url=https%3A%2F%2Fm.bilibili.com%2Fbangumi%2Fplay%2Fss45208%3Fbsource%3Ddoubanh5&amp;subtype=8&amp;type=online-video'],"这是“闪光”与“黑衣剑士”在被如此称呼之前的故事——某一天，偶然戴上""NERvGear""的结城明日奈，原本是与网络游戏无缘的初中三年级少女。游戏管理员告知。“这虽然是游戏，但可不是闹着玩的。”在游戏中的死亡，与现实中的死亡直接相关。听到这一消息的所有玩家都很混乱，游戏内到处都是凄惨的叫声。其中之一的亚丝娜，在不了解世界的规则的情况下，踏上了看不到顶的钢铁浮游城“艾恩葛朗特”的攻略之路。在和死亡作伴的世界里生存下去的过程中，亚丝娜遇见了命运般的“邂逅”。以及，“离别”——虽然被“眼前的现实”玩弄，但在拼命战斗的她面前出现的，是孤傲的剑士——桐人。",日本,日语,,,"['河野亚矢子', '小原正和', '甲斐泰之']",['川原砾'],"['松冈祯丞', '户松遥', '水濑祈', '平田广明', '安元洋贵', '日高里菜', '桧山修之', '关智一']",,剧场版 刀剑神域 Progressive 无星夜的咏叹调(港/台) / 刀剑神域 进击篇 无星之夜的咏叹调 / Sword Art Online Progressive The Movie: Aria of the Starless Night,"['动画', '奇幻', '冒险']"
441,游戏人生 零 ノーゲーム・ノーライフ ゼロ,https://movie.douban.com/subject/26837952/,7.7,2017,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2561782374.jpg,['https://www.douban.com/link2/?url=https%3A%2F%2Fv.qq.com%2Fx%2Fcover%2Fquvs9fa58xxq5a5.html%3Fptag%3Dnewdouban.movie&amp;subtype=1&amp;type=online-video'],距今超过六千年的远古世界，天地割裂的凄惨战争持续不断，毫无还手之力的人类被拥有强大力量的各个种族逼入绝境，濒临灭亡。此时率领人类的年轻领袖里克，与机凯种少女休比偶然相遇。被同伴抛弃的休比，为了修复故障，拜托里克把“人类的心”告诉自己。机凯种少女的单纯与真诚，使得里克对休比逐渐放下戒备、敞开心扉，二人感情亦日渐升温。最终二人带领人类共同面对终极一战，少女休比也将面临恋人与生命的残酷抉择。末日来临，在251秒的时间里，赌上一场深情告白。,日本,日语,,,['石塚敦子'],['花田十辉'],"['松冈祯丞', '茅野爱衣', '日笠阳子', '田村由香里', '能登麻美子', '井口裕香', '泽城美雪', '大川透', '兴津和幸', 'Lynn', '诹访部顺一', '堀江由衣', '森奈奈子', '竹内良太', '大地叶', '石上静香', '滨野大辉', '手冢宏通', '钉宫理惠']",,"游戏人生 剧场版 / ノーゲーム・ノーライフ 劇場版 / No Game, No Life the Movie: Zero","['爱情', '动画', '奇幻']"
442,白箱 SHIROBAKO,https://movie.douban.com/subject/25955381/,9.4,2014,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2618179080.jpg,['https://www.douban.com/link2/?url=https%3A%2F%2Fv.qq.com%2Fx%2Fcover%2Fquvs9fa58xxq5a5.html%3Fptag%3Dnewdouban.movie&amp;subtype=1&amp;type=online-video'],所谓的“白箱”，是指在动画放送之前，专门制作赠送给参与了动画制作的工作人员们的录像带，其本身拥有着令人感动的悠久历史，因为这些录像带通常都被装在白色的盒子里，所以被成为“白箱”。一直坚守着自己理想的制作人宫森葵（木村珠莉 配音）、个性认真但有些懦弱的原画师安原绘麻（佳 村遥 配音）、怀才不遇的声优坂木静香（千菅春香 配音）、CG画师藤堂美沙（高野麻美 配音）和容易沉迷与自身兴趣爱好的剧本作家今井绿（大和田仁美 配音），五个个性迥异的女孩，朝着顺利完成白箱的梦想共同努力迈进，在这条并不轻松的道路上，会发生哪些有趣的故事呢？,日本,日语,23分钟,24.0,"['水岛努', '今泉贤一', '菱川直树', '湖山祯崇', '畑博之', '守冈博', '平牧大辅', '太田知章', '高岛大辅', '小森香织', '仓川英扬', '熨斗谷充孝', '菅沼芙实彦']","['横手美智子', '吉田玲子', '浦畑达彦']","['木村珠莉', '佳村遥', '千菅春香', '高野麻美', '大和田仁美', '西地修哉', '吉野裕行', '山冈百合', '松冈祯丞', '松风雅也', '茅野爱衣', '中原麻衣', '高木涉', '桧山修之', '斋藤宽仁', '滨田贤二', '沼仓爱美', '松本忍', '山川琴美', '小柳基', '间岛淳司', '高梨谦吾', '伊藤静', '日野麻里', '小伏伸之', '叶山郁美', '米泽圆', '井泽诗织', '小林裕介', '樫井笙人', '福岛润', '樱井孝宏', '高桥李依', '菅原雅芳', '岩田光央', '高桥伸也', '横尾麻里', '野濑育二', '小西克幸', '兴津和幸', '森谷里美', '青山穰', '田村由香里', '保村真', '宫田幸季', '手冢宏通']",,,"['喜剧', '动画']"
443,复活的鲁路修 コードギアス 復活のルルーシュ,https://movie.douban.com/subject/30291500/,8.7,2019,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2548230523.jpg,['https://www.douban.com/link2/?url=https%3A%2F%2Fv.qq.com%2Fx%2Fcover%2Fquvs9fa58xxq5a5.html%3Fptag%3Dnewdouban.movie&amp;subtype=1&amp;type=online-video'],光和2年。世界以重组的超合众国为中心统一，讴歌着和平的日子。但和平却突然宣告结束。以面具男·零的身份随娜娜莉同行去难民营慰问的朱雀，被谜之Knightmare Frame打败，两人被带走了。奉修奈泽尔的密命潜入战士之国·吉尔克斯坦王国的卡莲、罗伊德、咲世子，遭到神秘的Geass使用者袭击。而被袭击者称作“前向主”的C.C.也在那里。以曾经连神圣布里塔尼亚帝国的大军都击溃过的无敌王国为舞台，人们所描绘的愿望，是希望还是绝望？知晓Geass之事的吉尔克斯坦王宫众人，以及C.C.的心思究竟是——。,日本,日语,,,['谷口悟朗'],['大河内一楼'],"['福山润', '野上尤加奈', '樱井孝宏', '名冢佳织', '小清水亚美', '白鸟哲', '新井里美', '千叶纱子', '真殿光昭', '桧山修之', '皆川纯子', '幸野善之', '成田剑', '后藤邑子', '保志总一朗', '井上伦宏', '仓田雅世', '三户耕三', '黑泽朋世', '高田裕司', '渡边明乃', '金井美香', '折笠富美子', '大原沙耶香', '杉山纪彰', '户田惠子', '村濑步', '大塚明夫', '岛崎信长', '高木涉', '津田健次郎']",,Code Geass 复活的鲁路修 / Code Geass: Lelouch of the Resurrection / 代号基亚斯：复活的鲁路修,['动画']
444,物语系列 外传季&怪物季 〈物語〉シリーズ オフ＆モンスターシーズン,https://movie.douban.com/subject/34947795/,9.3,2024,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2907639231.jpg,['https://www.douban.com/link2/?url=https%3A%2F%2Fv.qq.com%2Fx%2Fcover%2Fquvs9fa58xxq5a5.html%3Fptag%3Dnewdouban.movie&amp;subtype=1&amp;type=online-video'],"《物语系列 外传季&怪物季》包含了「愚物语」、「业物语」、「抚物语」、「结物语」等番外篇,以及「忍物语」、「宵物语」、「余物语」、「扇物语」、「死物语 上」、「死物语 下」等怪物季篇章。这些故事将描述女主角们的后日谈,以及男主角阿良良木历的大学生活。",日本,日语,24分钟 / 32分钟(首集),14.0,"['新房昭之', '吉泽翠']","['东富耶子', '新房昭之']","['花泽香菜', '井口裕香', '早见沙织', '加藤英美里', '泽城美雪']",,物语系列 OFF季&怪物季 / 物语系列 愚物语+业物语+抚物语+结物语+忍物语+宵物语+余物语+扇物语+死物语 / 物语系列 Off&Monster季 / Monogatari: Off & Monster Season,['动画']
445,未来的未来 未来のミライ,https://movie.douban.com/subject/27045615/,6.6,2018,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2623809782.jpg,['https://www.douban.com/link2/?url=https%3A%2F%2Fm.bilibili.com%2Fbangumi%2Fplay%2Fss35118%3Fbsource%3Ddoubanh5&amp;subtype=8&amp;type=online-video'],东京的宁静角落，生活着一个幸福快乐的三口之家。而今，这户人家即将迎来新的成员。十月怀胎，一朝分娩，再为人母的女主人（麻生久美子 配音）怀抱着襁褓中的女儿，在丈夫（星野源 配音）的陪伴下回到家中。因为数日未见，他们的儿子小君（上白石萌歌 配音）既难过又兴奋，而当他看到可爱 萌萌的妹妹时，又充满了欣喜与好奇。可是好久不长，仿佛突然之间，爸爸妈妈将全部的注意力都转移到小妹妹身上，似乎完全忽视了小君的存在。当妈妈外出工作时，爸爸愈加无暇他顾。生气，失落，难过，种种情愫困扰着小君，他对妹妹大发脾气，对爸爸妈妈感到失望。偏偏在这个时候，来自未来的妹妹未来（黑木华 配音）出现在这个“小哥哥”的面前。以此为契机，小君经历了一段又一段难忘的时空之旅……,日本,日语 / 英语 / 法语 / 俄语 / 汉语普通话,,,['细田守'],['细田守'],"['上白石萌歌', '黑木华', '星野源', '麻生久美子', '吉原光夫', '宫崎美子', '神田松之丞', '本渡枫', '畠中祐', '真田麻美', '役所广司', '中村正', '山像香', '玉川纱己子', '井上肇', '加藤虎之介', '真凛', '福山雅治']",,未来的“未来” / Mirai,"['动画', '奇幻']"
446,名侦探柯南：绯色的不在场证明 名探偵コナン 緋色の不在証明,https://movie.douban.com/subject/35335784/,7.1,2021,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2874825358.jpg,"['https://www.douban.com/link2/?url=https%3A%2F%2Fv.qq.com%2Fx%2Fcover%2Fmzc00200oeu0yf4%2Fb0036abys61.html%3Fptag%3Dnewdouban.cartoon&amp;subtype=1&amp;type=online-video', 'https://www.douban.com/link2/?url=https%3A%2F%2Fm.bilibili.com%2Fbangumi%2Fplay%2Fep388403%3Fbsource%3Ddoubanh5&amp;subtype=8&amp;type=online-video']",真实身份谜团重重、每个人都有着复杂背景的危险一家——赤井家族。 在来叶崖假死的FBI探员赤井秀一，《名侦探柯南 绯色的不在证明》以他为中心展开，揭开了赤井秀一、世良真纯、羽田秀吉、玛丽等人的个性，以及他们几人之间的关系。 故事的高潮则在讲述赤井秀一华丽复活的“绯色”系列 。在某个事件中，赤井秀一的宿敌、代号为波本的安室透从FBI那打听到了“线索”。之后，安室透便深入调查赤井秀一与冲矢昴的关系。在经过了一系列的高智商攻防战后，赤井秀一的回归给所有人带来了冲击。 而在这一连串的“不在场证明剧”的真相背后，都有着柯南的身影—— 《名侦探柯南》系列中不可缺少的赤井一家，该总集篇将彻底解剖他们至今为止的行动轨迹、以及他们与柯南的关系。,日本,日语,,,['山本泰一郎'],['宫下隼一'],"['高山南', '山崎和佳奈', '小山力也', '池田秀一', '林原惠美', '日高范子', '田中敦子', '森川智之']",,Detective Conan: The Scarlet Alibi,"['剧情', '动作', '动画', '悬疑']"
447,夏目友人帐 第三季 夏目友人帳 参,https://movie.douban.com/subject/5967223/,9.6,2011,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2210833325.jpg,"['https://www.douban.com/link2/?url=http%3A%2F%2Fv.qq.com%2Fx%2Fpage%2Fe0012i13lmr.html%3Fptag%3Ddouban.cartoon&amp;subtype=1&amp;type=online-video', 'https://www.douban.com/link2/?url=https%3A%2F%2Fm.bilibili.com%2Fbangumi%2Fplay%2Fep30160%3Fbsource%3Ddoubanh5&amp;subtype=8&amp;type=online-video']",现正在白泉社旗下的少女漫画杂志《LaLa》上刊载的《夏目友人帐》，于白泉社的《夏目友人帐》官网上突然更新了一个天大喜讯——在2月24号发售的《LaLa 4月号》，《夏目友人帐》将会迎来一个重大发表! 是TV动画第三期吗?这对于夏目的fans来说也是值得高兴的消息。《夏目友人帐》的故事主要是说男主角夏目贵志，继承了祖母夏目玲子拥有看到妖怪的力量，而且因为祖母年轻时曾夺取了不少妖怪的名字，并把名字都记在了《友人帐》上，使不少妖怪会来找夏目希望拿回自己的名字。每一集都会描述妖怪和妖怪，或妖怪和人类的故事，把各种交错的心灵，迭交的思念，还有人与妖怪的种种隔阂都描写出来，是一部既治愈温暖又带点哀伤的佳作。《夏目友人帐》曾两度TV动画化，所以对于今次的重大发表，当然是期待第三季的来临了！,日本,日语,24分钟,13.0,"['大森贵弘', '植田秀仁', '高桥秀弥', '园田雅裕', '松田清', '久木晃嗣']","['绿川幸', '村井贞之', '大野木宽', '吉永亚矢', '花田十辉']","['神谷浩史', '井上和彦', '小林沙苗', '石田彰', '堀江一真', '木村良平', '菅沼久义', '诹访部顺一']",,Natsume's Book of Friends 3 / 夏目友人帐Ⅲ,"['剧情', '动画', '奇幻']"
448,名侦探柯南VS怪盗基德 名探偵コナン vs. 怪盗キッド,https://movie.douban.com/subject/36671126/,6.5,2024,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2901624730.jpg,"['https://www.douban.com/link2/?url=http%3A%2F%2Fv.qq.com%2Fx%2Fpage%2Fe0012i13lmr.html%3Fptag%3Ddouban.cartoon&amp;subtype=1&amp;type=online-video', 'https://www.douban.com/link2/?url=https%3A%2F%2Fm.bilibili.com%2Fbangumi%2Fplay%2Fep30160%3Fbsource%3Ddoubanh5&amp;subtype=8&amp;type=online-video']",世間を騒がせる怪盗ながら、暗号を織り交ぜた予告状とキザなセリフ、華麗な手口（ショー）で数々の名宝を盗み出し人気を博す“怪盗キッド”。そんな神出鬼没の大怪盗が誕生したのは……。江古田高校2年生、黒羽快斗。ある日、自宅にある隠し部屋を見つけ、世界的マジシャンだった父・黒羽盗一が実は世間をにぎわせていた〈怪盗キッド〉で、謎の組織に殺害されたことを知る。真相を探るため、快斗は盗一が遺した衣装を身に纏い2代目〈怪盗キッド〉となり、盗一が追っていた“伝説のビッグジュエル”と、“謎の組織”の正体に迫っていく…。巧妙な手口で数々の獲物を盗み出すキッドが新たに狙ったのは、伝説のアクアマリン“大海の奇跡（ブルー・ワンダー）”。キッド獲得に執念を燃やす園子の親戚・鈴木財閥相談役鈴木次郎吉は、ビッグジュエルを使いキッドに挑戦状を送りつけたのだ！次郎吉の...,日本,日语,,,['佐藤真人'],"['宫下隼一', '青山刚昌']","['高山南', '山口胜平', '神谷明', '山崎和佳奈', '松井菜樱子', '绪方贤一', '石冢运升', '茶风林', '永井一郎', '池田秀一', '田中秀幸', '岛本须美']",,Detective Conan vs. Kid the Phantom Thief,"['动画', '悬疑', '犯罪']"
449,异世界归来的舅舅 異世界おじさん,https://movie.douban.com/subject/35417872/,8.7,2022,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2874336418.jpg,['https://www.douban.com/link2/?url=https%3A%2F%2Fm.bilibili.com%2Fbangumi%2Fplay%2Fep674238%3Fbsource%3Ddoubanh5&amp;subtype=8&amp;type=online-video'],2017年秋，敬文的舅舅17岁时被卡车撞上，从此陷入昏迷，直到17年后他奇迹般苏醒。敬文去医院探望舅舅，却只见他独自胡言乱语，宣称自己是从大巴哈马鲁异世界归来。......舅舅的脑袋显然是坏掉了。敬文不知所措，但舅舅却施展魔法，证明自己的确去过另一个时空。于是，敬文决定将舅舅接回公寓同住。一方面是没有其他亲戚肯帮忙，另一方面是他觉得可以利用舅舅的能力来赚钱。两人同住后，敬文也逐渐了解了舅舅奇幻精彩的冒险，以及他对SEGA的痴狂。然而，有时听着舅舅孤单又残酷的遭遇，让敬文在开心的同时，也为他感到难过。这部新颖刺激的异世界喜剧讲述了不同世代的舅甥俩，在公寓的一角拍摄视频，努力朝着网红之路迈进。,日本,日语,24分钟,13.0,"['河合滋树', '仁科邦康', '古贺一臣', '长冈义孝', '鸟羽聪', '丝贺慎太郎']","['猪原健太', '快挂了']","['子安武人', '福山润', '小松未可子', '户松遥', '悠木碧', '丰崎爱生', '铃村健一', '冈本信彦', '金元寿子', '内山夕实', '高木涉', '前野智昭', '飞田展男', '鸟海浩辅', '山本祥太', '伊丸冈笃', '樱井浩美', '白石晴香', '大地叶', '田中爱美', '贯井柚佳', '东内真理子', '田村睦心', '刘婧荦', '玄田哲章']",,异世界叔叔 / 异世界舅舅 / 奇幻世界舅舅 / Uncle from Another World,"['剧情', '喜剧', '动画']"
